"ID"|"Line"|"Link"|"Type"|"Message"|"Code"|"Fix 1"|Fix 2"
00068|107|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00068.java#L107"",""Github"")"|argument|incompatible argument for parameter arg0 of setAttribute.|request.getSession().setAttribute(cookieName, rememberMeKey);|L:doPost(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse):cookieName|NONE
00068|107|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00068.java#L107"",""Github"")"|argument|incompatible argument for parameter arg1 of setAttribute.|request.getSession().setAttribute(cookieName, rememberMeKey);|L:doPost(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse):rememberMeKey|NONE
00069|40|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00069.java#L40"",""Github"")"|argument|incompatible argument for parameter uri of setPath.|userCookie.setPath(request.getRequestURI());|EP-M:HttpServletRequest:getRequestURI()|NONE
00069|41|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00069.java#L41"",""Github"")"|argument|incompatible argument for parameter domain of setDomain.|userCookie.setDomain(new java.net.URL(request.getRequestURL().toString()).getHost());|EP-M:URL:getHost()|NONE
00070|40|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00070.java#L40"",""Github"")"|argument|incompatible argument for parameter uri of setPath.|userCookie.setPath(request.getRequestURI());|EP-M:HttpServletRequest:getRequestURI()|NONE
00070|41|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00070.java#L41"",""Github"")"|argument|incompatible argument for parameter domain of setDomain.|userCookie.setDomain(new java.net.URL(request.getRequestURL().toString()).getHost());|EP-M:URL:getHost()|NONE
00071|40|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00071.java#L40"",""Github"")"|argument|incompatible argument for parameter uri of setPath.|userCookie.setPath(request.getRequestURI());|EP-M:HttpServletRequest:getRequestURI()|NONE
00071|41|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00071.java#L41"",""Github"")"|argument|incompatible argument for parameter domain of setDomain.|userCookie.setDomain(new java.net.URL(request.getRequestURL().toString()).getHost());|EP-M:URL:getHost()|NONE
00072|40|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00072.java#L40"",""Github"")"|argument|incompatible argument for parameter uri of setPath.|userCookie.setPath(request.getRequestURI());|EP-M:HttpServletRequest:getRequestURI()|NONE
00072|41|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00072.java#L41"",""Github"")"|argument|incompatible argument for parameter domain of setDomain.|userCookie.setDomain(new java.net.URL(request.getRequestURL().toString()).getHost());|EP-M:URL:getHost()|NONE
00073|40|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00073.java#L40"",""Github"")"|argument|incompatible argument for parameter uri of setPath.|userCookie.setPath(request.getRequestURI());|EP-M:HttpServletRequest:getRequestURI()|NONE
00073|41|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00073.java#L41"",""Github"")"|argument|incompatible argument for parameter domain of setDomain.|userCookie.setDomain(new java.net.URL(request.getRequestURL().toString()).getHost());|EP-M:URL:getHost()|NONE
00074|40|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00074.java#L40"",""Github"")"|argument|incompatible argument for parameter uri of setPath.|userCookie.setPath(request.getRequestURI());|EP-M:HttpServletRequest:getRequestURI()|NONE
00074|41|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00074.java#L41"",""Github"")"|argument|incompatible argument for parameter domain of setDomain.|userCookie.setDomain(new java.net.URL(request.getRequestURL().toString()).getHost());|EP-M:URL:getHost()|NONE
00075|40|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00075.java#L40"",""Github"")"|argument|incompatible argument for parameter uri of setPath.|userCookie.setPath(request.getRequestURI());|EP-M:HttpServletRequest:getRequestURI()|NONE
00075|41|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00075.java#L41"",""Github"")"|argument|incompatible argument for parameter domain of setDomain.|userCookie.setDomain(new java.net.URL(request.getRequestURL().toString()).getHost());|EP-M:URL:getHost()|NONE
00076|40|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00076.java#L40"",""Github"")"|argument|incompatible argument for parameter uri of setPath.|userCookie.setPath(request.getRequestURI());|EP-M:HttpServletRequest:getRequestURI()|NONE
00076|41|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00076.java#L41"",""Github"")"|argument|incompatible argument for parameter domain of setDomain.|userCookie.setDomain(new java.net.URL(request.getRequestURL().toString()).getHost());|EP-M:URL:getHost()|NONE
00077|40|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00077.java#L40"",""Github"")"|argument|incompatible argument for parameter uri of setPath.|userCookie.setPath(request.getRequestURI());|EP-M:HttpServletRequest:getRequestURI()|NONE
00077|41|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00077.java#L41"",""Github"")"|argument|incompatible argument for parameter domain of setDomain.|userCookie.setDomain(new java.net.URL(request.getRequestURL().toString()).getHost());|EP-M:URL:getHost()|NONE
00078|40|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00078.java#L40"",""Github"")"|argument|incompatible argument for parameter uri of setPath.|userCookie.setPath(request.getRequestURI());|EP-M:HttpServletRequest:getRequestURI()|NONE
00078|41|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00078.java#L41"",""Github"")"|argument|incompatible argument for parameter domain of setDomain.|userCookie.setDomain(new java.net.URL(request.getRequestURL().toString()).getHost());|EP-M:URL:getHost()|NONE
00078|104|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00078.java#L104"",""Github"")"|argument|incompatible argument for parameter domain of setDomain.|rememberMe.setDomain(new java.net.URL(request.getRequestURL().toString()).getHost());|EP-M:URL:getHost()|NONE
00078|105|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00078.java#L105"",""Github"")"|argument|incompatible argument for parameter uri of setPath.|rememberMe.setPath(request.getRequestURI()); // i.e., set path to JUST this servlet|EP-M:HttpServletRequest:getRequestURI()|NONE
00078|107|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00078.java#L107"",""Github"")"|argument|incompatible argument for parameter arg0 of setAttribute.|request.getSession().setAttribute(cookieName, rememberMeKey);|L:doPost(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse):cookieName|NONE
00078|107|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00078.java#L107"",""Github"")"|argument|incompatible argument for parameter arg1 of setAttribute.|request.getSession().setAttribute(cookieName, rememberMeKey);|L:doPost(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse):rememberMeKey|NONE
00079|40|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00079.java#L40"",""Github"")"|argument|incompatible argument for parameter uri of setPath.|userCookie.setPath(request.getRequestURI());|EP-M:HttpServletRequest:getRequestURI()|NONE
00079|41|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00079.java#L41"",""Github"")"|argument|incompatible argument for parameter domain of setDomain.|userCookie.setDomain(new java.net.URL(request.getRequestURL().toString()).getHost());|EP-M:URL:getHost()|NONE
00079|103|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00079.java#L103"",""Github"")"|argument|incompatible argument for parameter domain of setDomain.|rememberMe.setDomain(new java.net.URL(request.getRequestURL().toString()).getHost());|EP-M:URL:getHost()|NONE
00079|104|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00079.java#L104"",""Github"")"|argument|incompatible argument for parameter uri of setPath.|rememberMe.setPath(request.getRequestURI()); // i.e., set path to JUST this servlet|EP-M:HttpServletRequest:getRequestURI()|NONE
00079|106|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00079.java#L106"",""Github"")"|argument|incompatible argument for parameter arg0 of setAttribute.|request.getSession().setAttribute(cookieName, rememberMeKey);|L:doPost(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse):cookieName|NONE
00079|106|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00079.java#L106"",""Github"")"|argument|incompatible argument for parameter arg1 of setAttribute.|request.getSession().setAttribute(cookieName, rememberMeKey);|L:doPost(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse):rememberMeKey|NONE
00080|40|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00080.java#L40"",""Github"")"|argument|incompatible argument for parameter uri of setPath.|userCookie.setPath(request.getRequestURI());|EP-M:HttpServletRequest:getRequestURI()|NONE
00080|41|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00080.java#L41"",""Github"")"|argument|incompatible argument for parameter domain of setDomain.|userCookie.setDomain(new java.net.URL(request.getRequestURL().toString()).getHost());|EP-M:URL:getHost()|NONE
00080|98|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00080.java#L98"",""Github"")"|argument|incompatible argument for parameter domain of setDomain.|rememberMe.setDomain(new java.net.URL(request.getRequestURL().toString()).getHost());|EP-M:URL:getHost()|NONE
00080|99|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00080.java#L99"",""Github"")"|argument|incompatible argument for parameter uri of setPath.|rememberMe.setPath(request.getRequestURI()); // i.e., set path to JUST this servlet|EP-M:HttpServletRequest:getRequestURI()|NONE
00080|101|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00080.java#L101"",""Github"")"|argument|incompatible argument for parameter arg0 of setAttribute.|request.getSession().setAttribute(cookieName, rememberMeKey);|L:doPost(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse):cookieName|NONE
00080|101|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00080.java#L101"",""Github"")"|argument|incompatible argument for parameter arg1 of setAttribute.|request.getSession().setAttribute(cookieName, rememberMeKey);|L:doPost(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse):rememberMeKey|NONE
00081|40|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00081.java#L40"",""Github"")"|argument|incompatible argument for parameter uri of setPath.|userCookie.setPath(request.getRequestURI());|EP-M:HttpServletRequest:getRequestURI()|NONE
00081|41|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00081.java#L41"",""Github"")"|argument|incompatible argument for parameter domain of setDomain.|userCookie.setDomain(new java.net.URL(request.getRequestURL().toString()).getHost());|EP-M:URL:getHost()|NONE
00081|98|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00081.java#L98"",""Github"")"|argument|incompatible argument for parameter uri of setPath.|rememberMe.setPath(request.getRequestURI()); // i.e., set path to JUST this servlet|EP-M:HttpServletRequest:getRequestURI()|NONE
00081|100|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00081.java#L100"",""Github"")"|argument|incompatible argument for parameter arg0 of setAttribute.|request.getSession().setAttribute(cookieName, rememberMeKey);|L:doPost(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse):cookieName|NONE
00081|100|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00081.java#L100"",""Github"")"|argument|incompatible argument for parameter arg1 of setAttribute.|request.getSession().setAttribute(cookieName, rememberMeKey);|L:doPost(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse):rememberMeKey|NONE
00082|40|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00082.java#L40"",""Github"")"|argument|incompatible argument for parameter uri of setPath.|userCookie.setPath(request.getRequestURI());|EP-M:HttpServletRequest:getRequestURI()|NONE
00082|41|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00082.java#L41"",""Github"")"|argument|incompatible argument for parameter domain of setDomain.|userCookie.setDomain(new java.net.URL(request.getRequestURL().toString()).getHost());|EP-M:URL:getHost()|NONE
