"ID"|"Line"|"Link"|"Type"|"Message"
00068|35|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00068.java#L35"",""Github"")"|argument|incompatible argument for parameter arg0 of setContentType.
00068|51|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00068.java#L51"",""Github"")"|argument|incompatible argument for parameter arg0 of setContentType.
00069|35|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00069.java#L35"",""Github"")"|argument|incompatible argument for parameter arg0 of setContentType.
00069|51|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00069.java#L51"",""Github"")"|argument|incompatible argument for parameter arg0 of setContentType.
00070|35|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00070.java#L35"",""Github"")"|argument|incompatible argument for parameter arg0 of setContentType.
00070|51|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00070.java#L51"",""Github"")"|argument|incompatible argument for parameter arg0 of setContentType.
00071|35|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00071.java#L35"",""Github"")"|argument|incompatible argument for parameter arg0 of setContentType.
00071|51|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00071.java#L51"",""Github"")"|argument|incompatible argument for parameter arg0 of setContentType.
00072|35|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00072.java#L35"",""Github"")"|argument|incompatible argument for parameter arg0 of setContentType.
00072|51|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00072.java#L51"",""Github"")"|argument|incompatible argument for parameter arg0 of setContentType.
00073|35|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00073.java#L35"",""Github"")"|argument|incompatible argument for parameter arg0 of setContentType.
00073|51|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00073.java#L51"",""Github"")"|argument|incompatible argument for parameter arg0 of setContentType.
00074|35|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00074.java#L35"",""Github"")"|argument|incompatible argument for parameter arg0 of setContentType.
00074|51|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00074.java#L51"",""Github"")"|argument|incompatible argument for parameter arg0 of setContentType.
00075|35|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00075.java#L35"",""Github"")"|argument|incompatible argument for parameter arg0 of setContentType.
00075|51|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00075.java#L51"",""Github"")"|argument|incompatible argument for parameter arg0 of setContentType.
00076|35|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00076.java#L35"",""Github"")"|argument|incompatible argument for parameter arg0 of setContentType.
00076|51|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00076.java#L51"",""Github"")"|argument|incompatible argument for parameter arg0 of setContentType.
00077|35|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00077.java#L35"",""Github"")"|argument|incompatible argument for parameter arg0 of setContentType.
00077|51|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00077.java#L51"",""Github"")"|argument|incompatible argument for parameter arg0 of setContentType.
00078|35|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00078.java#L35"",""Github"")"|argument|incompatible argument for parameter arg0 of setContentType.
00078|51|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00078.java#L51"",""Github"")"|argument|incompatible argument for parameter arg0 of setContentType.
00079|35|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00079.java#L35"",""Github"")"|argument|incompatible argument for parameter arg0 of setContentType.
00079|51|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00079.java#L51"",""Github"")"|argument|incompatible argument for parameter arg0 of setContentType.
00080|35|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00080.java#L35"",""Github"")"|argument|incompatible argument for parameter arg0 of setContentType.
00080|51|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00080.java#L51"",""Github"")"|argument|incompatible argument for parameter arg0 of setContentType.
00081|35|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00081.java#L35"",""Github"")"|argument|incompatible argument for parameter arg0 of setContentType.
00081|51|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00081.java#L51"",""Github"")"|argument|incompatible argument for parameter arg0 of setContentType.
00082|35|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00082.java#L35"",""Github"")"|argument|incompatible argument for parameter arg0 of setContentType.
00082|51|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00082.java#L51"",""Github"")"|argument|incompatible argument for parameter arg0 of setContentType.
00083|35|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00083.java#L35"",""Github"")"|argument|incompatible argument for parameter arg0 of setContentType.
00083|51|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00083.java#L51"",""Github"")"|argument|incompatible argument for parameter arg0 of setContentType.
00084|35|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00084.java#L35"",""Github"")"|argument|incompatible argument for parameter arg0 of setContentType.
00084|51|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00084.java#L51"",""Github"")"|argument|incompatible argument for parameter arg0 of setContentType.
00085|35|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00085.java#L35"",""Github"")"|argument|incompatible argument for parameter arg0 of setContentType.
00085|51|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00085.java#L51"",""Github"")"|argument|incompatible argument for parameter arg0 of setContentType.
00086|35|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00086.java#L35"",""Github"")"|argument|incompatible argument for parameter arg0 of setContentType.
00086|51|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00086.java#L51"",""Github"")"|argument|incompatible argument for parameter arg0 of setContentType.
00087|35|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00087.java#L35"",""Github"")"|argument|incompatible argument for parameter arg0 of setContentType.
00087|51|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00087.java#L51"",""Github"")"|argument|incompatible argument for parameter arg0 of setContentType.
00088|35|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00088.java#L35"",""Github"")"|argument|incompatible argument for parameter arg0 of setContentType.
00088|51|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00088.java#L51"",""Github"")"|argument|incompatible argument for parameter arg0 of setContentType.
00089|35|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00089.java#L35"",""Github"")"|argument|incompatible argument for parameter arg0 of setContentType.
00089|51|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00089.java#L51"",""Github"")"|argument|incompatible argument for parameter arg0 of setContentType.
00090|35|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00090.java#L35"",""Github"")"|argument|incompatible argument for parameter arg0 of setContentType.
00090|51|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00090.java#L51"",""Github"")"|argument|incompatible argument for parameter arg0 of setContentType.
00091|35|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00091.java#L35"",""Github"")"|argument|incompatible argument for parameter arg0 of setContentType.
00091|51|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00091.java#L51"",""Github"")"|argument|incompatible argument for parameter arg0 of setContentType.
00092|35|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00092.java#L35"",""Github"")"|argument|incompatible argument for parameter arg0 of setContentType.
00092|51|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00092.java#L51"",""Github"")"|argument|incompatible argument for parameter arg0 of setContentType.
00093|35|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00093.java#L35"",""Github"")"|argument|incompatible argument for parameter arg0 of setContentType.
00093|51|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00093.java#L51"",""Github"")"|argument|incompatible argument for parameter arg0 of setContentType.
00094|35|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00094.java#L35"",""Github"")"|argument|incompatible argument for parameter arg0 of setContentType.
00094|51|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00094.java#L51"",""Github"")"|argument|incompatible argument for parameter arg0 of setContentType.
00095|35|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00095.java#L35"",""Github"")"|argument|incompatible argument for parameter arg0 of setContentType.
00095|51|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00095.java#L51"",""Github"")"|argument|incompatible argument for parameter arg0 of setContentType.
00096|35|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00096.java#L35"",""Github"")"|argument|incompatible argument for parameter arg0 of setContentType.
00096|51|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00096.java#L51"",""Github"")"|argument|incompatible argument for parameter arg0 of setContentType.
00097|35|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00097.java#L35"",""Github"")"|argument|incompatible argument for parameter arg0 of setContentType.
00097|51|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00097.java#L51"",""Github"")"|argument|incompatible argument for parameter arg0 of setContentType.
00098|35|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00098.java#L35"",""Github"")"|argument|incompatible argument for parameter arg0 of setContentType.
00098|51|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00098.java#L51"",""Github"")"|argument|incompatible argument for parameter arg0 of setContentType.
00099|35|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00099.java#L35"",""Github"")"|argument|incompatible argument for parameter arg0 of setContentType.
00099|51|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00099.java#L51"",""Github"")"|argument|incompatible argument for parameter arg0 of setContentType.
