"ID"|"Line"|"Link"|"Type"|"Message"|"Fixes"
00084|40|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00084.java#L40"",""Github"")"|argument|incompatible argument for parameter uri of setPath.|M:HttpServletRequest:getRequestURI()
00084|41|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00084.java#L41"",""Github"")"|argument|incompatible argument for parameter domain of setDomain.|M:URL:getHost()
00084|100|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00084.java#L100"",""Github"")"|argument|incompatible argument for parameter uri of setPath.|M:HttpServletRequest:getRequestURI()
00085|40|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00085.java#L40"",""Github"")"|argument|incompatible argument for parameter uri of setPath.|M:HttpServletRequest:getRequestURI()
00085|41|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00085.java#L41"",""Github"")"|argument|incompatible argument for parameter domain of setDomain.|M:URL:getHost()
00085|104|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00085.java#L104"",""Github"")"|argument|incompatible argument for parameter uri of setPath.|M:HttpServletRequest:getRequestURI()
00086|40|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00086.java#L40"",""Github"")"|argument|incompatible argument for parameter uri of setPath.|M:HttpServletRequest:getRequestURI()
00086|41|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00086.java#L41"",""Github"")"|argument|incompatible argument for parameter domain of setDomain.|M:URL:getHost()
00086|104|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00086.java#L104"",""Github"")"|argument|incompatible argument for parameter uri of setPath.|M:HttpServletRequest:getRequestURI()
00087|40|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00087.java#L40"",""Github"")"|argument|incompatible argument for parameter uri of setPath.|M:HttpServletRequest:getRequestURI()
00087|41|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00087.java#L41"",""Github"")"|argument|incompatible argument for parameter domain of setDomain.|M:URL:getHost()
00087|93|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00087.java#L93"",""Github"")"|argument|incompatible argument for parameter uri of setPath.|M:HttpServletRequest:getRequestURI()
00088|40|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00088.java#L40"",""Github"")"|argument|incompatible argument for parameter uri of setPath.|M:HttpServletRequest:getRequestURI()
00088|41|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00088.java#L41"",""Github"")"|argument|incompatible argument for parameter domain of setDomain.|M:URL:getHost()
00088|87|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00088.java#L87"",""Github"")"|argument|incompatible argument for parameter uri of setPath.|M:HttpServletRequest:getRequestURI()
00089|40|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00089.java#L40"",""Github"")"|argument|incompatible argument for parameter uri of setPath.|M:HttpServletRequest:getRequestURI()
00089|41|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00089.java#L41"",""Github"")"|argument|incompatible argument for parameter domain of setDomain.|M:URL:getHost()
00089|92|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00089.java#L92"",""Github"")"|argument|incompatible argument for parameter uri of setPath.|M:HttpServletRequest:getRequestURI()
00090|40|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00090.java#L40"",""Github"")"|argument|incompatible argument for parameter uri of setPath.|M:HttpServletRequest:getRequestURI()
00090|41|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00090.java#L41"",""Github"")"|argument|incompatible argument for parameter domain of setDomain.|M:URL:getHost()
00091|40|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00091.java#L40"",""Github"")"|argument|incompatible argument for parameter uri of setPath.|M:HttpServletRequest:getRequestURI()
00091|41|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00091.java#L41"",""Github"")"|argument|incompatible argument for parameter domain of setDomain.|M:URL:getHost()
00092|40|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00092.java#L40"",""Github"")"|argument|incompatible argument for parameter uri of setPath.|M:HttpServletRequest:getRequestURI()
00092|41|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00092.java#L41"",""Github"")"|argument|incompatible argument for parameter domain of setDomain.|M:URL:getHost()
00093|40|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00093.java#L40"",""Github"")"|argument|incompatible argument for parameter uri of setPath.|M:HttpServletRequest:getRequestURI()
00093|41|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00093.java#L41"",""Github"")"|argument|incompatible argument for parameter domain of setDomain.|M:URL:getHost()
00094|40|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00094.java#L40"",""Github"")"|argument|incompatible argument for parameter uri of setPath.|M:HttpServletRequest:getRequestURI()
00094|41|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00094.java#L41"",""Github"")"|argument|incompatible argument for parameter domain of setDomain.|M:URL:getHost()
00094|107|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00094.java#L107"",""Github"")"|argument|incompatible argument for parameter uri of setPath.|M:HttpServletRequest:getRequestURI()
00095|40|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00095.java#L40"",""Github"")"|argument|incompatible argument for parameter uri of setPath.|M:HttpServletRequest:getRequestURI()
00095|41|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00095.java#L41"",""Github"")"|argument|incompatible argument for parameter domain of setDomain.|M:URL:getHost()
00095|104|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00095.java#L104"",""Github"")"|argument|incompatible argument for parameter uri of setPath.|M:HttpServletRequest:getRequestURI()
00096|40|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00096.java#L40"",""Github"")"|argument|incompatible argument for parameter uri of setPath.|M:HttpServletRequest:getRequestURI()
00096|41|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00096.java#L41"",""Github"")"|argument|incompatible argument for parameter domain of setDomain.|M:URL:getHost()
00096|104|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00096.java#L104"",""Github"")"|argument|incompatible argument for parameter uri of setPath.|M:HttpServletRequest:getRequestURI()
00097|40|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00097.java#L40"",""Github"")"|argument|incompatible argument for parameter uri of setPath.|M:HttpServletRequest:getRequestURI()
00097|41|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00097.java#L41"",""Github"")"|argument|incompatible argument for parameter domain of setDomain.|M:URL:getHost()
00098|40|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00098.java#L40"",""Github"")"|argument|incompatible argument for parameter uri of setPath.|M:HttpServletRequest:getRequestURI()
00098|41|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00098.java#L41"",""Github"")"|argument|incompatible argument for parameter domain of setDomain.|M:URL:getHost()
00099|40|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00099.java#L40"",""Github"")"|argument|incompatible argument for parameter uri of setPath.|M:HttpServletRequest:getRequestURI()
00099|41|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00099.java#L41"",""Github"")"|argument|incompatible argument for parameter domain of setDomain.|M:URL:getHost()
00100|40|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00100.java#L40"",""Github"")"|argument|incompatible argument for parameter uri of setPath.|M:HttpServletRequest:getRequestURI()
00100|41|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00100.java#L41"",""Github"")"|argument|incompatible argument for parameter domain of setDomain.|M:URL:getHost()
00101|40|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00101.java#L40"",""Github"")"|argument|incompatible argument for parameter uri of setPath.|M:HttpServletRequest:getRequestURI()
00101|41|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00101.java#L41"",""Github"")"|argument|incompatible argument for parameter domain of setDomain.|M:URL:getHost()
00102|40|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00102.java#L40"",""Github"")"|argument|incompatible argument for parameter uri of setPath.|M:HttpServletRequest:getRequestURI()
00102|41|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00102.java#L41"",""Github"")"|argument|incompatible argument for parameter domain of setDomain.|M:URL:getHost()
00103|40|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00103.java#L40"",""Github"")"|argument|incompatible argument for parameter uri of setPath.|M:HttpServletRequest:getRequestURI()
00103|41|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00103.java#L41"",""Github"")"|argument|incompatible argument for parameter domain of setDomain.|M:URL:getHost()
00104|40|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00104.java#L40"",""Github"")"|argument|incompatible argument for parameter uri of setPath.|M:HttpServletRequest:getRequestURI()
00104|41|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00104.java#L41"",""Github"")"|argument|incompatible argument for parameter domain of setDomain.|M:URL:getHost()
00105|40|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00105.java#L40"",""Github"")"|argument|incompatible argument for parameter uri of setPath.|M:HttpServletRequest:getRequestURI()
00105|41|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00105.java#L41"",""Github"")"|argument|incompatible argument for parameter domain of setDomain.|M:URL:getHost()
00106|40|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00106.java#L40"",""Github"")"|argument|incompatible argument for parameter uri of setPath.|M:HttpServletRequest:getRequestURI()
00106|41|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00106.java#L41"",""Github"")"|argument|incompatible argument for parameter domain of setDomain.|M:URL:getHost()
00107|40|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00107.java#L40"",""Github"")"|argument|incompatible argument for parameter uri of setPath.|M:HttpServletRequest:getRequestURI()
00107|41|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00107.java#L41"",""Github"")"|argument|incompatible argument for parameter domain of setDomain.|M:URL:getHost()
00108|40|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00108.java#L40"",""Github"")"|argument|incompatible argument for parameter uri of setPath.|M:HttpServletRequest:getRequestURI()
00108|41|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00108.java#L41"",""Github"")"|argument|incompatible argument for parameter domain of setDomain.|M:URL:getHost()
00109|40|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00109.java#L40"",""Github"")"|argument|incompatible argument for parameter uri of setPath.|M:HttpServletRequest:getRequestURI()
